<persName n="manual">Aast</persName> or <persName n="manual">Asi</persName>	father of <persName n="rel"><persName n="Amrou" key="ent0365=12">Amrou</persName></persName>	ch51	v09p172	ent0001	persName	father of <persName n="rel"><persName n="Amrou" key="ent0365=12">Amrou</persName></persName>, 
<placeName n="captured1-pillaged-by">Concordia</placeName>	pillaged by <persName n="Alaric" key="ent0209=29">Alaric</persName>	ch31	v05p198	ent1753	placeName	pillaged by <persName n="Alaric" key="ent0209=29">Alaric</persName>, 
<placeName n="captured1-pillaged-by">Concordia</placeName>	pillaged by <persName n="Alaric" key="ent0209=29">Alaric</persName>	ch35	v06p068	ent1753	placeName	destroyed by <persName n="Attila" key="ent0725=36">Attila</persName>, 
<name>Concubines</name>	Roman laws respecting	ch44	v07p353	ent1754	noclass	Roman laws respecting, 
<name>Concubines</name>	Roman laws respecting	ch44	v07p354	ent1754	noclass	Roman laws respecting, 
<rs type="food" n="manual">confarreation</rs>	marriage 	ch44	v07p345	ent1755	rs-food	marriage , 
<rs type="food" n="manual">confarreation</rs>	marriage 	ch44	v07p346	ent1755	rs-food	marriage , 
<rs type="simpname">Confederates</rs>	Barbarian army of	ch36	v06p142	ent1756	rs-simpname	Barbarian army of, subverted the Western Empire, 
<rs type="simpname">Confederates</rs>	Barbarian army of	ch45	v08p024	ent1756	rs-simpname	new legion of Tiberius so called, 
<roleName n="manual">Confessors</roleName>	<ref type="volpage" target="ch16:v03p043">iii.43 note</ref>.</p>
	ch16	v03p043	ent1757	roleName	
<name>CONOB</name>	inscription of Byzantine coins	ch49	v08p335	ent1758	noclass	inscription of Byzantine coins, 
<name>Conon</name>	name of Leo the Isaurian	ch48	v08p235	ent1759	noclass	name of Leo the Isaurian, 
<persName n="mr-etc"><roleName>St.</roleName> <surname>Conon</surname></persName>	church and monastery of	ch40	v07p024	ent1760	persName	church and monastery of, 
<persName n="qual2-duke" type="duke">Conrad</persName>	<roleName>Duke of <placeName>Franconia</placeName></roleName>	ch55	v10p048	ent1761	persName	<roleName>Duke of <placeName>Franconia</placeName></roleName>, death of, 
<persName n="qual2-duke" type="duke">Conrad</persName>	<roleName>Duke of <rs type="ethnic">the Franconians</rs></roleName>	ch55	v10p048	ent1762	persName	<roleName>Duke of <rs type="ethnic">the Franconians</rs></roleName>, 
<persName n="genname"><surname>Conrad</surname> <genName n="1">I.</genName></persName>	<ref type="volpage" target="ch49:v08p373">viii.373 note</ref>.</p>
	ch49	v08p373	ent1763	persName	
<persName n="genname"><surname>Conrad</surname> <genName n="2">II.</genName></persName>	<roleName n="rulex">Emperor</roleName>	ch49	v08p372	ent1764	persName	<roleName n="rulex">Emperor</roleName>, annexed kingdom of Arles to empire, 
<persName n="genname"><surname>Conrad</surname> <genName n="2">II.</genName></persName>	<roleName n="rulex">Emperor</roleName>	ch56	v10p086	ent1764	persName	in Southern Italy, 
<persName n="genname"><surname>Conrad</surname> <genName n="2">II.</genName></persName>	<roleName n="rulex">Emperor</roleName>	ch58	v10p194	ent1764	persName	in Southern Italy, 
<persName n="genname"><surname>Conrad</surname> <genName n="2">II.</genName></persName>	<roleName n="rulex">Emperor</roleName>	ch59	v10p274	ent1764	persName	joins second crusade, 
<persName n="genname"><surname>Conrad</surname> <genName n="2">II.</genName></persName>	<roleName n="rulex">Emperor</roleName>	ch59	v10p279	ent1764	persName	dealings with the Greek emperor, 
<persName n="genname"><surname>Conrad</surname> <genName n="2">II.</genName></persName>	<roleName n="rulex">Emperor</roleName>	ch59	v10p280	ent1764	persName	his march in <placeName n="Asia Minor" key="ent0667=10">Asia Minor</placeName>, 
<persName n="genname"><surname>Conrad</surname> <genName n="2">II.</genName></persName>	<roleName n="rulex">Emperor</roleName>	ch59	v10p281	ent1764	persName	illness of, 
<persName n="genname"><surname>Conrad</surname> <genName n="2">II.</genName></persName>	<roleName n="rulex">Emperor</roleName>	ch69	v12p085	ent1764	persName	invited to Rome by the senate, 
<persName n="genname"><surname>Conrad</surname> <genName n="2">II.</genName></persName>	<roleName n="rulex">Emperor</roleName>	ch69	v12p095	ent1764	persName	invited to Rome by the senate, 
<persName><surname>Conrad</surname> of <placeName>Montferrat</placeName></persName>	takes part in third crusade	ch59	v10p304	ent1765	persName	takes part in third crusade, 
<persName><surname>Conrad</surname> of <placeName>Montferrat</placeName></persName>	takes part in third crusade	ch59	v10p308	ent1765	persName	death, 
<persName><surname>Conrad</surname> of <placeName>Montferrat</placeName></persName>	takes part in third crusade	ch60	v10p355	ent1765	persName	husband of <persName n="rel"><persName n="Theodora Angela" key="ent6433=1">Theodora Angela</persName></persName>, 
<persName><surname>Conrad</surname> of <placeName>Montferrat</placeName></persName>	takes part in third crusade	ch60	v10p355	ent1765	persName	defends <placeName n="Tyre" key="ent6705=6">Tyre</placeName>, 
<persName><surname>Conradin</surname> of <placeName>Swabia</placeName></persName>	invades <placeName n="France" key="ent2596=10">France</placeName>	ch56	v10p079	ent1766	persName	invades <placeName n="France" key="ent2596=10">France</placeName>, 
<persName><surname>Conradin</surname> of <placeName>Swabia</placeName></persName>	invades <placeName n="France" key="ent2596=10">France</placeName>	ch56	v10p081	ent1766	persName	invades <placeName n="France" key="ent2596=10">France</placeName>, 
<persName><surname>Conradin</surname> of <placeName>Swabia</placeName></persName>	invades <placeName n="France" key="ent2596=10">France</placeName>	ch69	v12p094	ent1766	persName	in <placeName n="Rome" key="ent5517=159">Rome</placeName>, 
<placeName n="captured2-subdued-by">Consentia</placeName>	(Consenza)	ch45	v08p029	ent1767	placeName	(Consenza), Isthmus of, landmark of <persName n="Autharis" key="ent0759=1">Autharis</persName>, 
<placeName n="captured2-subdued-by">Consentia</placeName>	(Consenza)	ch56	v10p100	ent1767	placeName	subdued by R. Guiscard, 
<name>Conservators</name>	instituted	ch70	v12p170	ent1768	noclass	instituted, 
<name>Consilium Speciale and Generale</name>	<ref type="volpage" target="ch70:v12p171">xii.171</ref>.</p>
	ch70	v12p171	ent1769	noclass	
<rs type="simpname">Consistorium</rs>	<ref type="volpage" target="ch17:v03p146">iii.146 note</ref>.</p>
	ch17	v03p146	ent1770	rs-simpname	
<rs type="simpname">Consistorium</rs>	<ref type="volpage" target="ch17:v03p146">iii.146 note</ref>.</p>
	ch27	v05p027	ent1770	rs-simpname	at Treves, condemns <persName n="Priscillian" key="ent5265=1">Priscillian</persName>, 
<rs type="simpname">Consistorium</rs>	<ref type="volpage" target="ch17:v03p146">iii.146 note</ref>.</p>
	ch34	v06p026	ent1770	rs-simpname	secrets of, disclosed to <persName n="Attila" key="ent0725=36">Attila</persName>, 
<roleName n="qual1-office" type="office">Constable</roleName>	office of	ch53	v09p340	ent1771	roleName	office of, 
<roleName n="qual1-office" type="office">Constable</roleName>	office of	ch62	v11p061	ent1771	roleName	office of, 
<persName n="manual">Constance</persName>	heiress of <placeName n="Antioch" key="ent0466=35">Antioch</placeName>	ch59	v10p300	ent1772	persName	heiress of <placeName n="Antioch" key="ent0466=35">Antioch</placeName>, 
<placeName n="manual">Constance</placeName>	treaty of	ch49	v08p385	ent1773	placeName	treaty of, 
<placeName n="manual">Constance</placeName>	treaty of	ch49	v08p392	ent1773	placeName	<persName n="Council of Lateran:Council of Constantinople:Council of Mantua" key="ent1908=2:ent1900=1:ent1910=1">Council</persName> of, 
<placeName n="manual">Constance</placeName>	treaty of	ch58	v10p194	ent1773	placeName	synod of, <date when="1095">1095A.D.</date>, 
<placeName n="manual">Constance</placeName>	treaty of	ch66	v11p253	ent1773	placeName	synod of, <date when="1095">1095A.D.</date>, 
<placeName n="manual">Constance</placeName>	treaty of	ch70	v12p166	ent1773	placeName	synod of, <date when="1095">1095A.D.</date>, 
<persName n="genname"><surname>Constans</surname> <genName n="1">I.</genName></persName>	son of <persName n="rel"><persName n="Constantine II" key="ent1785=7">Constantine</persName></persName>	ch18	v03p173	ent1774	persName	son of <persName n="rel"><persName n="Constantine II" key="ent1785=7">Constantine</persName></persName>, 
<persName n="genname"><surname>Constans</surname> <genName n="1">I.</genName></persName>	son of <persName n="rel"><persName n="Constantine II" key="ent1785=7">Constantine</persName></persName>	ch18	v03p183	ent1774	persName	governs Italy and Africa, 
<persName n="genname"><surname>Constans</surname> <genName n="1">I.</genName></persName>	son of <persName n="rel"><persName n="Constantine II" key="ent1785=7">Constantine</persName></persName>	ch18	v03p196	ent1774	persName	<persName n="Augustus:Augustus:Philip Augustus:Augustus" key="ent0743=18:ent0744=2:ent5080=2:ent5524=1">Augustus</persName>, 
<persName n="genname"><surname>Constans</surname> <genName n="1">I.</genName></persName>	son of <persName n="rel"><persName n="Constantine II" key="ent1785=7">Constantine</persName></persName>	ch18	v03p196	ent1774	persName	reigns, 
<persName n="genname"><surname>Constans</surname> <genName n="1">I.</genName></persName>	son of <persName n="rel"><persName n="Constantine II" key="ent1785=7">Constantine</persName></persName>	ch18	v03p205	ent1774	persName	war with <persName n="genname"><persName n="Constantine II" key="ent1785=7">Constantine II</persName>.</persName>, 
<persName n="genname"><surname>Constans</surname> <genName n="1">I.</genName></persName>	son of <persName n="rel"><persName n="Constantine II" key="ent1785=7">Constantine</persName></persName>	ch18	v03p208	ent1774	persName	slain at <placeName n="Helena" key="ent3017=1">Helena</placeName>, 
<persName n="genname"><surname>Constans</surname> <genName n="1">I.</genName></persName>	son of <persName n="rel"><persName n="Constantine II" key="ent1785=7">Constantine</persName></persName>	ch21	v03p381	ent1774	persName	protects <persName n="St. Athanasius" key="ent0707=24">Athanasius</persName>, 
<persName n="genname"><surname>Constans</surname> <genName n="1">I.</genName></persName>	son of <persName n="rel"><persName n="Constantine II" key="ent1785=7">Constantine</persName></persName>	ch21	v03p411	ent1774	persName	tolerates paganism, 
<persName n="genname"><surname>Constans</surname> <genName n="1">I.</genName></persName>	son of <persName n="rel"><persName n="Constantine II" key="ent1785=7">Constantine</persName></persName>	ch25	v04p227	ent1774	persName	visits <placeName n="Britain" key="ent1154=44">Britain</placeName>, 
<persName n="genname"><surname>Constans</surname> <genName n="2">II.</genName></persName>	son of <persName n="genname"><persName n="Constantine III:Constantine III" key="ent1786=6:ent1787=3">Constantine III</persName>.</persName>	ch47	v08p179	ent1775	persName	son of <persName n="genname"><persName n="Constantine III:Constantine III" key="ent1786=6:ent1787=3">Constantine III</persName>.</persName>, type of, 
<persName n="genname"><surname>Constans</surname> <genName n="2">II.</genName></persName>	son of <persName n="genname"><persName n="Constantine III:Constantine III" key="ent1786=6:ent1787=3">Constantine III</persName>.</persName>	ch48	v08p224	ent1775	persName	emperor, 
<persName n="genname"><surname>Constans</surname> <genName n="2">II.</genName></persName>	son of <persName n="genname"><persName n="Constantine III:Constantine III" key="ent1786=6:ent1787=3">Constantine III</persName>.</persName>	ch48	v08p224	ent1775	persName	name of, 
<persName n="genname"><surname>Constans</surname> <genName n="2">II.</genName></persName>	son of <persName n="genname"><persName n="Constantine III:Constantine III" key="ent1786=6:ent1787=3">Constantine III</persName>.</persName>	ch48	v08p224	ent1775	persName	puts his brother Theodosius to death, 
<persName n="genname"><surname>Constans</surname> <genName n="2">II.</genName></persName>	son of <persName n="genname"><persName n="Constantine III:Constantine III" key="ent1786=6:ent1787=3">Constantine III</persName>.</persName>	ch48	v08p224	ent1775	persName	in Greece and Italy, 
<persName n="genname"><surname>Constans</surname> <genName n="2">II.</genName></persName>	son of <persName n="genname"><persName n="Constantine III:Constantine III" key="ent1786=6:ent1787=3">Constantine III</persName>.</persName>	ch48	v08p225	ent1775	persName	murder of, in <placeName n="Sicily" key="ent6003=21">Sicily</placeName>, 
<persName n="genname"><surname>Constans</surname> <genName n="2">II.</genName></persName>	son of <persName n="genname"><persName n="Constantine III:Constantine III" key="ent1786=6:ent1787=3">Constantine III</persName>.</persName>	ch48	v08p225	ent1775	persName	checked advance of the <rs type="ethnic" n="Saracens" key="ent5753=11">Saracens</rs>, 
<persName n="genname"><surname>Constans</surname> <genName n="2">II.</genName></persName>	son of <persName n="genname"><persName n="Constantine III:Constantine III" key="ent1786=6:ent1787=3">Constantine III</persName>.</persName>	ch49	v08p328	ent1775	persName	death of, 
<persName n="genname"><surname>Constans</surname> <genName n="2">II.</genName></persName>	son of <persName n="genname"><persName n="Constantine III:Constantine III" key="ent1786=6:ent1787=3">Constantine III</persName>.</persName>	ch51	v09p171	ent1775	persName	dream of, 
<persName n="genname"><surname>Constans</surname> <genName n="2">II.</genName></persName>	son of <persName n="genname"><persName n="Constantine III:Constantine III" key="ent1786=6:ent1787=3">Constantine III</persName>.</persName>	ch51	v09p197	ent1775	persName	sends army to <placeName n="Africa" key="ent0157=43">Africa</placeName>, 
<persName n="genname"><surname>Constans</surname> <genName n="2">II.</genName></persName>	son of <persName n="genname"><persName n="Constantine III:Constantine III" key="ent1786=6:ent1787=3">Constantine III</persName>.</persName>	ch53	v09p364	ent1775	persName	visit to <placeName n="Rome" key="ent5517=159">Rome</placeName>, 
<persName n="genname"><surname>Constans</surname> <genName n="2">II.</genName></persName>	son of <persName n="genname"><persName n="Constantine III:Constantine III" key="ent1786=6:ent1787=3">Constantine III</persName>.</persName>	ch71	v12p194	ent1775	persName	takes roof from the Pantheon, 
<persName n="qual2-son" type="son">Constans</persName>	son of the usurper <persName n="Constantine" key="ent1804=5">Constantine</persName>	ch31	v05p265	ent1776	persName	son of the usurper <persName n="Constantine" key="ent1804=5">Constantine</persName>, put to death at <placeName n="Vienna:Vienna" key="ent6889=4:ent6890=1">Vienna</placeName>, 
<persName n="qual2-sister" type="sister">Constantia</persName>	sister of <persName n="rel"><persName n="Constantine I or Constantine the Great" key="ent1784=66">Constantine the Great</persName></persName>	ch14	v02p209	ent1777	persName	sister of <persName n="rel"><persName n="Constantine I or Constantine the Great" key="ent1784=66">Constantine the Great</persName></persName>, 
<persName n="qual2-sister" type="sister">Constantia</persName>	sister of <persName n="rel"><persName n="Constantine I or Constantine the Great" key="ent1784=66">Constantine the Great</persName></persName>	ch14	v02p240	ent1777	persName	sister of <persName n="rel"><persName n="Constantine I or Constantine the Great" key="ent1784=66">Constantine the Great</persName></persName>, 
<persName n="qual2-sister" type="sister">Constantia</persName>	sister of <persName n="rel"><persName n="Constantine I or Constantine the Great" key="ent1784=66">Constantine the Great</persName></persName>	ch14	v02p258	ent1777	persName	sister of <persName n="rel"><persName n="Constantine I or Constantine the Great" key="ent1784=66">Constantine the Great</persName></persName>, 
<persName n="qual2-sister" type="sister">Constantia</persName>	sister of <persName n="rel"><persName n="Constantine I or Constantine the Great" key="ent1784=66">Constantine the Great</persName></persName>	ch18	v03p173	ent1777	persName	sister of <persName n="rel"><persName n="Constantine I or Constantine the Great" key="ent1784=66">Constantine the Great</persName></persName>, 
<persName n="qual2-daughter" type="daughter">Constantia</persName>	daughter of <persName n="rel"><surname n="sur1">Roger</surname> of <placeName>Sicily</placeName></persName>	ch56	v10p142	ent1778	persName	daughter of <persName n="rel"><surname n="sur1">Roger</surname> of <placeName>Sicily</placeName></persName>, 
<persName n="qual2-daughter" type="daughter">Constantia</persName>	daughter of <persName n="rel"><surname n="sur1">Roger</surname> of <placeName>Sicily</placeName></persName>	ch56	v10p146	ent1778	persName	daughter of <persName n="rel"><surname n="sur1">Roger</surname> of <placeName>Sicily</placeName></persName>, 
<persName n="qual2-wife" type="wife">Constantia</persName>	wife of <persName n="rel"><persName n="Gratian:Gratian" key="ent2864=15:ent2862=1">Gratian</persName></persName>	ch25	v04p190	ent1779	persName	wife of <persName n="rel"><persName n="Gratian:Gratian" key="ent2864=15:ent2862=1">Gratian</persName></persName>, 
<persName n="qual2-wife" type="wife">Constantia</persName>	wife of <persName n="rel"><persName n="Gratian:Gratian" key="ent2864=15:ent2862=1">Gratian</persName></persName>	ch25	v04p252	ent1779	persName	escapes to Sirmium, 
<persName n="qual2-wife" type="wife">Constantia</persName>	wife of <persName n="rel"><persName n="Gratian:Gratian" key="ent2864=15:ent2862=1">Gratian</persName></persName>	ch41	v07p117	ent1779	persName	escapes to Sirmium, 
<persName n="qual2-daughter" type="daughter">Constantina</persName>	daughter of <persName n="rel"><persName n="Constantine I or Constantine the Great" key="ent1784=66">Constantine the Great</persName></persName>	ch18	v03p209	ent1780	persName	daughter of <persName n="rel"><persName n="Constantine I or Constantine the Great" key="ent1784=66">Constantine the Great</persName></persName>, crowns <persName n="Vetranio" key="ent6868=2">Vetranio</persName>, 
